"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.0451977401129944,0.22316384180791,0.0367231638418079,0.0451977401129944,0.0536723163841808,0.0282485875706215,0.0367231638418079,0.104519774011299,0.0451977401129944,0.104519774011299,0.0621468926553672,0.0451977401129944,0.0282485875706215,0.096045197740113,0.0451977401129944
"2",0.0343642611683849,0.0756013745704467,0.178694158075601,0.0446735395189004,0.0549828178694158,0.0652920962199313,0.0652920962199313,0.0446735395189004,0.106529209621993,0.0446735395189004,0.0859106529209622,0.0446735395189004,0.0652920962199313,0.0343642611683849,0.0549828178694158
"3",0.071969696969697,0.0833333333333333,0.0378787878787879,0.0492424242424242,0.117424242424242,0.0833333333333333,0.0492424242424242,0.0492424242424242,0.0946969696969697,0.0492424242424242,0.0606060606060606,0.106060606060606,0.0606060606060606,0.0378787878787879,0.0492424242424242
"4",0.0888888888888889,0.0888888888888889,0.0507936507936508,0.146031746031746,0.0507936507936508,0.0603174603174603,0.0507936507936508,0.0317460317460317,0.0507936507936508,0.0984126984126984,0.0888888888888889,0.0984126984126984,0.0317460317460317,0.0317460317460317,0.0317460317460317
"5",0.159420289855072,0.0463768115942029,0.0463768115942029,0.0289855072463768,0.0550724637681159,0.0463768115942029,0.0550724637681159,0.0376811594202899,0.0289855072463768,0.228985507246377,0.063768115942029,0.0985507246376812,0.0289855072463768,0.0463768115942029,0.0289855072463768
"6",0.02710027100271,0.0514905149051491,0.238482384823848,0.124661246612466,0.0433604336043361,0.0596205962059621,0.0514905149051491,0.02710027100271,0.0677506775067751,0.0433604336043361,0.0433604336043361,0.0433604336043361,0.0677506775067751,0.0840108401084011,0.02710027100271
"7",0.0509803921568628,0.109803921568627,0.0745098039215686,0.0392156862745098,0.12156862745098,0.0745098039215686,0.0627450980392157,0.0392156862745098,0.0627450980392157,0.0745098039215686,0.0627450980392157,0.0862745098039216,0.0509803921568628,0.0392156862745098,0.0509803921568628
"8",0.0380116959064328,0.0555555555555556,0.0292397660818713,0.0555555555555556,0.0994152046783626,0.14327485380117,0.0292397660818713,0.0555555555555556,0.108187134502924,0.0994152046783626,0.0906432748538012,0.064327485380117,0.0380116959064328,0.0292397660818713,0.064327485380117
"9",0.0323624595469256,0.0323624595469256,0.0614886731391586,0.100323624595469,0.0323624595469256,0.0517799352750809,0.0323624595469256,0.0323624595469256,0.0420711974110032,0.0323624595469256,0.129449838187702,0.0614886731391586,0.294498381877023,0.0323624595469256,0.0323624595469256
"10",0.045662100456621,0.0730593607305936,0.0867579908675799,0.045662100456621,0.0593607305936073,0.114155251141553,0.0593607305936073,0.045662100456621,0.0730593607305936,0.045662100456621,0.045662100456621,0.045662100456621,0.168949771689498,0.045662100456621,0.045662100456621
